gpu torch available:  True
Epi 719    | TUMBLE      | steps 30   | total 97k   |  3.4s | MA100  50%
Epi 720    | SUCCESS     | steps 45   | total 97k   |  5.1s | MA100  51%
Epi 721    | COLL_WALL   | steps 60   | total 97k   |  7.1s | MA100  50%
Epi 722    | SUCCESS     | steps 43   | total 97k   |  5.1s | MA100  50%
Epi 723    | COLL_WALL   | steps 52   | total 97k   |  5.7s | MA100  49%
Epi 724    | SUCCESS     | steps 72   | total 97k   |  7.9s | MA100  50%
Epi 725    | COLL_WALL   | steps 55   | total 97k   |  6.5s | MA100  50%
Epi 726    | SUCCESS     | steps 57   | total 97k   |  6.8s | MA100  50%
Epi 727    | COLL_WALL   | steps 52   | total 97k   |  5.9s | MA100  49%
Epi 728    | SUCCESS     | steps 30   | total 97k   |  3.5s | MA100  49%
Epi 729    | COLL_WALL   | steps 80   | total 97k   |  9.2s | MA100  49%
Epi 730    | SUCCESS     | steps 34   | total 97k   |  3.9s | MA100  49%
Epi 731    | SUCCESS     | steps 65   | total 97k   |  7.3s | MA100  50%
Epi 732    | SUCCESS     | steps 51   | total 97k   |  6.1s | MA100  51%
Epi 733    | SUCCESS     | steps 96   | total 97k   | 10.5s | MA100  52%
Epi 734    | COLL_WALL   | steps 75   | total 98k   |  8.9s | MA100  51%
Epi 735    | COLL_WALL   | steps 43   | total 98k   |  5.0s | MA100  51%
Epi 736    | COLL_WALL   | steps 76   | total 98k   |  8.4s | MA100  51%
Epi 737    | SUCCESS     | steps 48   | total 98k   |  5.6s | MA100  52%
Epi 738    | COLL_WALL   | steps 57   | total 98k   |  6.6s | MA100  51%
Epi 739    | SUCCESS     | steps 86   | total 98k   |  9.9s | MA100  52%
Epi 740    | SUCCESS     | steps 45   | total 98k   |  5.3s | MA100  52%
Epi 741    | SUCCESS     | steps 38   | total 98k   |  4.5s | MA100  53%
Epi 742    | COLL_WALL   | steps 46   | total 98k   |  5.6s | MA100  52%
Epi 743    | TIMEOUT     | steps 221  | total 98k   | 25.2s | MA100  51%
Epi 744    | SUCCESS     | steps 116  | total 98k   | 12.6s | MA100  52%
Epi 745    | COLL_WALL   | steps 47   | total 98k   |  5.2s | MA100  52%
Epi 746    | SUCCESS     | steps 31   | total 98k   |  3.4s | MA100  52%
Epi 747    | SUCCESS     | steps 41   | total 98k   |  4.4s | MA100  52%
Epi 748    | TUMBLE      | steps 30   | total 98k   |  3.0s | MA100  51%
Epi 749    | TUMBLE      | steps 30   | total 99k   |  3.3s | MA100  51%
Epi 750    | SUCCESS     | steps 138  | total 99k   | 15.4s | MA100  52%
Epi 751    | COLL_WALL   | steps 50   | total 99k   |  5.0s | MA100  51%
Epi 752    | SUCCESS     | steps 30   | total 99k   |  3.3s | MA100  52%
Epi 753    | SUCCESS     | steps 66   | total 99k   |  7.5s | MA100  53%
Epi 754    | SUCCESS     | steps 58   | total 99k   |  6.4s | MA100  54%
Epi 755    | SUCCESS     | steps 47   | total 99k   |  4.8s | MA100  54%
Epi 756    | COLL_WALL   | steps 82   | total 99k   |  9.3s | MA100  53%
Epi 757    | SUCCESS     | steps 44   | total 99k   |  5.0s | MA100  54%
Epi 758    | SUCCESS     | steps 66   | total 99k   |  6.8s | MA100  55%
Epi 759    | COLL_WALL   | steps 39   | total 99k   |  4.4s | MA100  55%
Epi 760    | SUCCESS     | steps 30   | total 99k   |  3.4s | MA100  56%
Epi 761    | COLL_WALL   | steps 53   | total 99k   |  6.0s | MA100  55%
Epi 762    | COLL_WALL   | steps 49   | total 99k   |  5.5s | MA100  55%
Epi 763    | COLL_WALL   | steps 78   | total 99k   |  8.6s | MA100  55%
Epi 764    | COLL_WALL   | steps 44   | total 99k   |  5.1s | MA100  54%
Epi 765    | COLL_WALL   | steps 30   | total 99k   |  3.5s | MA100  54%
Epi 766    | COLL_WALL   | steps 37   | total 99k   |  4.1s | MA100  54%
Epi 767    | SUCCESS     | steps 31   | total 99k   |  3.2s | MA100  54%
Epi 768    | COLL_WALL   | steps 43   | total 100k  |  5.0s | MA100  54%
Epi 769    | SUCCESS     | steps 45   | total 100k  |  5.3s | MA100  54%
Epi 770    | COLL_WALL   | steps 33   | total 100k  |  3.9s | MA100  54%
Epi 771    | SUCCESS     | steps 62   | total 100k  |  6.8s | MA100  54%
Epi 772    | SUCCESS     | steps 68   | total 100k  |  7.8s | MA100  54%
Epi 773    | COLL_WALL   | steps 52   | total 100k  |  5.9s | MA100  54%
Epi 774    | COLL_WALL   | steps 45   | total 100k  |  5.0s | MA100  54%
Epi 775    | TUMBLE      | steps 30   | total 100k  |  3.1s | MA100  53%
Epi 776    | SUCCESS     | steps 125  | total 100k  | 15.1s | MA100  54%
Epi 777    | COLL_WALL   | steps 54   | total 100k  |  6.1s | MA100  53%
Epi 778    | COLL_WALL   | steps 41   | total 100k  |  4.4s | MA100  53%
Epi 779    | SUCCESS     | steps 61   | total 100k  |  7.2s | MA100  53%
Epi 780    | COLL_WALL   | steps 71   | total 100k  |  8.3s | MA100  52%
Epi 781    | COLL_WALL   | steps 48   | total 100k  |  4.9s | MA100  51%
Epi 782    | COLL_WALL   | steps 46   | total 100k  |  5.3s | MA100  50%
Epi 783    | SUCCESS     | steps 144  | total 100k  | 16.4s | MA100  51%
Epi 784    | COLL_WALL   | steps 33   | total 100k  |  3.9s | MA100  50%
Epi 785    | SUCCESS     | steps 31   | total 101k  |  3.6s | MA100  50%
Epi 786    | COLL_WALL   | steps 54   | total 101k  |  6.2s | MA100  50%
Epi 787    | SUCCESS     | steps 54   | total 101k  |  6.2s | MA100  50%
Epi 788    | SUCCESS     | steps 92   | total 101k  | 10.4s | MA100  51%
Epi 789    | COLL_WALL   | steps 30   | total 101k  |  3.5s | MA100  51%
Epi 790    | COLL_WALL   | steps 93   | total 101k  | 10.6s | MA100  50%
Epi 791    | SUCCESS     | steps 138  | total 101k  | 16.0s | MA100  51%
Epi 792    | SUCCESS     | steps 98   | total 101k  | 10.8s | MA100  52%
Epi 793    | COLL_WALL   | steps 98   | total 101k  | 11.4s | MA100  51%
Epi 794    | COLL_WALL   | steps 61   | total 101k  |  5.8s | MA100  50%
Epi 795    | COLL_WALL   | steps 51   | total 101k  |  5.4s | MA100  49%
Epi 796    | SUCCESS     | steps 135  | total 101k  | 16.0s | MA100  50%
Epi 797    | COLL_WALL   | steps 151  | total 102k  | 17.0s | MA100  49%
Epi 798    | SUCCESS     | steps 63   | total 102k  |  7.5s | MA100  49%
Epi 799    | COLL_WALL   | steps 30   | total 102k  |  3.4s | MA100  48%
Epi 800    | COLL_WALL   | steps 61   | total 102k  |  6.9s | MA100  48%
saving data for episode: 800, location: /home/kaushik/project/deep-rl-robot-navigation/src/turtlebot3_drl/model/fond-filly/sac_4_stage_9
saving actor model for episode: 800
saving critic model for episode: 800
saving target_critic model for episode: 800
[val] ep 800: 52.5% over 40 det. eps  |  best: 55.0% @ ep 700
Epi 801    | SUCCESS     | steps 35   | total 102k  |  4.0s | MA100  49%
Epi 802    | TIMEOUT     | steps 190  | total 102k  | 21.3s | MA100  48%
Epi 803    | COLL_WALL   | steps 48   | total 102k  |  5.5s | MA100  48%
Epi 804    | SUCCESS     | steps 57   | total 102k  |  6.4s | MA100  48%
Epi 805    | COLL_WALL   | steps 215  | total 102k  | 24.4s | MA100  47%
Epi 806    | SUCCESS     | steps 30   | total 102k  |  3.5s | MA100  47%
Epi 807    | SUCCESS     | steps 30   | total 102k  |  3.4s | MA100  47%
Epi 808    | SUCCESS     | steps 65   | total 102k  |  7.5s | MA100  47%
Epi 809    | SUCCESS     | steps 64   | total 102k  |  7.1s | MA100  47%
Epi 810    | COLL_WALL   | steps 52   | total 103k  |  5.7s | MA100  46%
Epi 811    | SUCCESS     | steps 30   | total 103k  |  3.4s | MA100  47%
Epi 812    | COLL_WALL   | steps 60   | total 103k  |  7.0s | MA100  47%
Epi 813    | COLL_WALL   | steps 55   | total 103k  |  6.2s | MA100  47%
Epi 814    | COLL_WALL   | steps 46   | total 103k  |  5.4s | MA100  46%
Epi 815    | TUMBLE      | steps 30   | total 103k  |  3.6s | MA100  46%
Epi 816    | COLL_WALL   | steps 50   | total 103k  |  5.7s | MA100  46%
Epi 817    | COLL_WALL   | steps 31   | total 103k  |  3.5s | MA100  45%
Epi 818    | COLL_WALL   | steps 71   | total 103k  |  7.8s | MA100  45%
Epi 819    | SUCCESS     | steps 65   | total 103k  |  7.7s | MA100  46%
Epi 820    | COLL_WALL   | steps 51   | total 103k  |  5.9s | MA100  45%
Epi 821    | TUMBLE      | steps 30   | total 103k  |  3.3s | MA100  45%
Epi 822    | SUCCESS     | steps 54   | total 103k  |  6.1s | MA100  45%
Epi 823    | SUCCESS     | steps 77   | total 103k  |  8.9s | MA100  46%
Epi 824    | COLL_WALL   | steps 30   | total 103k  |  3.5s | MA100  45%
Epi 825    | SUCCESS     | steps 45   | total 103k  |  4.6s | MA100  46%
Epi 826    | SUCCESS     | steps 30   | total 103k  |  3.5s | MA100  46%
Epi 827    | SUCCESS     | steps 45   | total 103k  |  5.2s | MA100  47%
Epi 828    | COLL_WALL   | steps 30   | total 103k  |  3.4s | MA100  46%
Epi 829    | SUCCESS     | steps 55   | total 103k  |  6.3s | MA100  47%
Epi 830    | SUCCESS     | steps 30   | total 103k  |  3.1s | MA100  47%
Epi 831    | TIMEOUT     | steps 147  | total 104k  | 17.0s | MA100  46%
Epi 832    | SUCCESS     | steps 30   | total 104k  |  3.3s | MA100  46%
Epi 833    | SUCCESS     | steps 79   | total 104k  |  8.8s | MA100  46%
Epi 834    | COLL_WALL   | steps 31   | total 104k  |  3.5s | MA100  46%
Epi 835    | COLL_WALL   | steps 56   | total 104k  |  6.4s | MA100  46%
Epi 836    | COLL_WALL   | steps 54   | total 104k  |  5.9s | MA100  46%
Epi 837    | TIMEOUT     | steps 167  | total 104k  | 19.6s | MA100  45%
Epi 838    | SUCCESS     | steps 32   | total 104k  |  3.5s | MA100  46%
Epi 839    | SUCCESS     | steps 42   | total 104k  |  4.7s | MA100  46%
Epi 840    | SUCCESS     | steps 71   | total 104k  |  8.2s | MA100  46%
Epi 841    | COLL_WALL   | steps 47   | total 104k  |  5.3s | MA100  45%
Epi 842    | SUCCESS     | steps 30   | total 104k  |  3.2s | MA100  46%
Epi 843    | COLL_WALL   | steps 30   | total 104k  |  3.1s | MA100  46%
Epi 844    | SUCCESS     | steps 50   | total 104k  |  5.8s | MA100  46%
Epi 845    | COLL_WALL   | steps 39   | total 104k  |  4.4s | MA100  46%
Epi 846    | COLL_WALL   | steps 42   | total 104k  |  4.8s | MA100  45%
Epi 847    | COLL_WALL   | steps 62   | total 104k  |  6.5s | MA100  44%
Epi 848    | SUCCESS     | steps 42   | total 104k  |  4.8s | MA100  45%
Epi 849    | COLL_WALL   | steps 32   | total 105k  |  3.7s | MA100  45%
Epi 850    | SUCCESS     | steps 55   | total 105k  |  6.3s | MA100  45%
Epi 851    | COLL_WALL   | steps 74   | total 105k  |  7.6s | MA100  45%
Epi 852    | SUCCESS     | steps 30   | total 105k  |  3.4s | MA100  45%
Epi 853    | TIMEOUT     | steps 138  | total 105k  | 15.3s | MA100  44%
Epi 854    | SUCCESS     | steps 76   | total 105k  |  8.4s | MA100  44%
Epi 855    | COLL_WALL   | steps 42   | total 105k  |  4.7s | MA100  43%
Epi 856    | SUCCESS     | steps 46   | total 105k  |  5.2s | MA100  44%
Epi 857    | SUCCESS     | steps 57   | total 105k  |  5.8s | MA100  44%
Epi 858    | SUCCESS     | steps 72   | total 105k  |  8.1s | MA100  44%
Epi 859    | COLL_WALL   | steps 30   | total 105k  |  3.3s | MA100  44%
Epi 860    | SUCCESS     | steps 58   | total 105k  |  6.4s | MA100  44%
Epi 861    | COLL_WALL   | steps 49   | total 105k  |  5.1s | MA100  44%
Epi 862    | TUMBLE      | steps 30   | total 105k  |  3.5s | MA100  44%
Epi 863    | COLL_WALL   | steps 50   | total 105k  |  5.7s | MA100  44%
Epi 864    | SUCCESS     | steps 30   | total 105k  |  3.4s | MA100  45%
Epi 865    | SUCCESS     | steps 57   | total 105k  |  6.1s | MA100  46%
Epi 866    | COLL_WALL   | steps 51   | total 105k  |  5.5s | MA100  46%
Epi 867    | SUCCESS     | steps 90   | total 106k  | 10.3s | MA100  46%
Epi 868    | COLL_WALL   | steps 47   | total 106k  |  5.1s | MA100  46%
Epi 869    | SUCCESS     | steps 30   | total 106k  |  3.0s | MA100  46%
Epi 870    | COLL_WALL   | steps 121  | total 106k  | 13.5s | MA100  46%
Epi 871    | SUCCESS     | steps 58   | total 106k  |  6.7s | MA100  46%
Epi 872    | SUCCESS     | steps 30   | total 106k  |  3.4s | MA100  46%
Epi 873    | SUCCESS     | steps 63   | total 106k  |  7.0s | MA100  47%
Epi 874    | SUCCESS     | steps 45   | total 106k  |  5.2s | MA100  48%
Epi 875    | SUCCESS     | steps 64   | total 106k  |  7.4s | MA100  49%
Epi 876    | COLL_WALL   | steps 81   | total 106k  |  8.9s | MA100  48%
Epi 877    | COLL_WALL   | steps 52   | total 106k  |  6.0s | MA100  48%
Epi 878    | SUCCESS     | steps 81   | total 106k  |  9.1s | MA100  49%
Epi 879    | COLL_WALL   | steps 67   | total 106k  |  7.4s | MA100  48%
Epi 880    | SUCCESS     | steps 169  | total 106k  | 18.6s | MA100  49%
Epi 881    | SUCCESS     | steps 52   | total 107k  |  6.0s | MA100  50%
Epi 882    | SUCCESS     | steps 69   | total 107k  |  8.1s | MA100  51%
Epi 883    | SUCCESS     | steps 30   | total 107k  |  3.4s | MA100  51%
Epi 884    | COLL_WALL   | steps 34   | total 107k  |  3.6s | MA100  51%
Epi 885    | SUCCESS     | steps 33   | total 107k  |  3.8s | MA100  51%
Epi 886    | SUCCESS     | steps 30   | total 107k  |  3.3s | MA100  52%
Epi 887    | COLL_WALL   | steps 30   | total 107k  |  3.4s | MA100  51%
Epi 888    | COLL_WALL   | steps 30   | total 107k  |  3.4s | MA100  50%
Epi 889    | SUCCESS     | steps 36   | total 107k  |  4.1s | MA100  51%
Epi 890    | COLL_WALL   | steps 30   | total 107k  |  3.1s | MA100  51%
Epi 891    | COLL_WALL   | steps 126  | total 107k  | 14.7s | MA100  50%
Epi 892    | COLL_WALL   | steps 44   | total 107k  |  4.8s | MA100  49%
Epi 893    | COLL_WALL   | steps 60   | total 107k  |  6.6s | MA100  49%
Epi 894    | SUCCESS     | steps 46   | total 107k  |  5.3s | MA100  50%
Epi 895    | COLL_WALL   | steps 37   | total 107k  |  4.3s | MA100  50%
Epi 896    | SUCCESS     | steps 62   | total 107k  |  7.0s | MA100  50%
Epi 897    | COLL_WALL   | steps 56   | total 107k  |  6.2s | MA100  50%
Epi 898    | TIMEOUT     | steps 145  | total 107k  | 16.9s | MA100  49%
Epi 899    | SUCCESS     | steps 47   | total 107k  |  5.2s | MA100  50%
Epi 900    | SUCCESS     | steps 38   | total 107k  |  4.3s | MA100  51%
saving data for episode: 900, location: /home/kaushik/project/deep-rl-robot-navigation/src/turtlebot3_drl/model/fond-filly/sac_4_stage_9
saving actor model for episode: 900
saving critic model for episode: 900
saving target_critic model for episode: 900
[val] ep 900: 65.0% over 40 det. eps  |  best: 55.0% @ ep 700
[val] NEW BEST CHECKPOINT — ep 900, success 65.0%
Epi 901    | SUCCESS     | steps 40   | total 108k  |  4.8s | MA100  51%
Epi 902    | COLL_WALL   | steps 30   | total 108k  |  3.5s | MA100  51%
Epi 903    | SUCCESS     | steps 104  | total 108k  | 11.7s | MA100  52%
Epi 904    | SUCCESS     | steps 146  | total 108k  | 16.2s | MA100  52%
Epi 905    | SUCCESS     | steps 49   | total 108k  |  5.8s | MA100  53%
Epi 906    | SUCCESS     | steps 100  | total 108k  | 11.5s | MA100  53%
Epi 907    | SUCCESS     | steps 44   | total 108k  |  4.7s | MA100  53%
Epi 908    | SUCCESS     | steps 113  | total 108k  | 12.9s | MA100  53%
Epi 909    | SUCCESS     | steps 95   | total 108k  | 10.3s | MA100  53%
Epi 910    | COLL_WALL   | steps 33   | total 108k  |  3.8s | MA100  53%
Epi 911    | COLL_WALL   | steps 51   | total 108k  |  5.9s | MA100  52%
Epi 912    | TUMBLE      | steps 34   | total 108k  |  3.9s | MA100  52%
Epi 913    | TUMBLE      | steps 30   | total 108k  |  3.3s | MA100  52%
Epi 914    | TUMBLE      | steps 38   | total 108k  |  3.8s | MA100  52%
Epi 915    | SUCCESS     | steps 62   | total 108k  |  7.1s | MA100  53%
Epi 916    | SUCCESS     | steps 37   | total 109k  |  4.2s | MA100  54%
Epi 917    | SUCCESS     | steps 77   | total 109k  |  8.3s | MA100  55%
Epi 918    | COLL_WALL   | steps 72   | total 109k  |  7.5s | MA100  55%
Epi 919    | SUCCESS     | steps 35   | total 109k  |  3.8s | MA100  55%
Epi 920    | SUCCESS     | steps 46   | total 109k  |  5.1s | MA100  56%
Epi 921    | COLL_WALL   | steps 68   | total 109k  |  7.1s | MA100  56%
Epi 922    | SUCCESS     | steps 82   | total 109k  |  9.3s | MA100  56%
Epi 923    | COLL_WALL   | steps 53   | total 109k  |  6.0s | MA100  55%
Epi 924    | SUCCESS     | steps 79   | total 109k  |  8.5s | MA100  56%
Epi 925    | SUCCESS     | steps 46   | total 109k  |  5.2s | MA100  56%
Epi 926    | SUCCESS     | steps 67   | total 109k  |  7.7s | MA100  56%
Epi 927    | COLL_WALL   | steps 31   | total 109k  |  3.6s | MA100  55%
Epi 928    | SUCCESS     | steps 44   | total 109k  |  4.6s | MA100  56%
Epi 929    | SUCCESS     | steps 40   | total 109k  |  4.6s | MA100  56%
Epi 930    | COLL_WALL   | steps 74   | total 109k  |  8.4s | MA100  55%
Epi 931    | SUCCESS     | steps 30   | total 109k  |  3.5s | MA100  56%
Epi 932    | TIMEOUT     | steps 157  | total 110k  | 18.0s | MA100  55%
Epi 933    | SUCCESS     | steps 75   | total 110k  |  8.8s | MA100  55%
Epi 934    | COLL_WALL   | steps 45   | total 110k  |  4.7s | MA100  55%
Epi 935    | SUCCESS     | steps 88   | total 110k  | 10.4s | MA100  56%
Epi 936    | SUCCESS     | steps 102  | total 110k  | 11.4s | MA100  57%
Epi 937    | COLL_WALL   | steps 35   | total 110k  |  4.1s | MA100  57%
Epi 938    | SUCCESS     | steps 80   | total 110k  |  9.4s | MA100  57%
Epi 939    | SUCCESS     | steps 65   | total 110k  |  7.3s | MA100  57%
Epi 940    | SUCCESS     | steps 77   | total 110k  |  8.6s | MA100  57%
Epi 941    | SUCCESS     | steps 59   | total 110k  |  6.9s | MA100  58%
Epi 942    | SUCCESS     | steps 40   | total 110k  |  4.3s | MA100  58%
Epi 943    | TUMBLE      | steps 30   | total 110k  |  3.0s | MA100  58%
Epi 944    | COLL_WALL   | steps 30   | total 110k  |  3.4s | MA100  57%
Epi 945    | TUMBLE      | steps 37   | total 110k  |  4.1s | MA100  57%
Epi 946    | TUMBLE      | steps 30   | total 110k  |  3.4s | MA100  57%
Epi 947    | COLL_WALL   | steps 43   | total 110k  |  4.8s | MA100  57%
Epi 948    | SUCCESS     | steps 70   | total 110k  |  7.2s | MA100  57%
Epi 949    | SUCCESS     | steps 102  | total 111k  | 11.5s | MA100  58%
Epi 950    | SUCCESS     | steps 114  | total 111k  | 12.5s | MA100  58%
Epi 951    | SUCCESS     | steps 57   | total 111k  |  6.7s | MA100  59%
Epi 952    | SUCCESS     | steps 53   | total 111k  |  6.4s | MA100  59%
Epi 953    | SUCCESS     | steps 72   | total 111k  |  8.1s | MA100  60%
Epi 954    | COLL_WALL   | steps 62   | total 111k  |  7.4s | MA100  59%
Epi 955    | COLL_WALL   | steps 67   | total 111k  |  8.0s | MA100  59%
Epi 956    | SUCCESS     | steps 72   | total 111k  |  8.0s | MA100  59%
Epi 957    | COLL_WALL   | steps 69   | total 111k  |  8.0s | MA100  58%
Epi 958    | SUCCESS     | steps 40   | total 111k  |  4.5s | MA100  58%
Epi 959    | COLL_WALL   | steps 54   | total 111k  |  6.1s | MA100  58%
Epi 960    | SUCCESS     | steps 72   | total 111k  |  8.0s | MA100  58%
Epi 961    | COLL_WALL   | steps 56   | total 111k  |  6.6s | MA100  58%
Epi 962    | SUCCESS     | steps 71   | total 111k  |  8.0s | MA100  59%
Epi 963    | COLL_WALL   | steps 43   | total 111k  |  4.5s | MA100  59%
Epi 964    | SUCCESS     | steps 54   | total 111k  |  6.2s | MA100  59%
Epi 965    | COLL_WALL   | steps 30   | total 111k  |  3.5s | MA100  58%
Epi 966    | COLL_WALL   | steps 31   | total 112k  |  3.6s | MA100  58%
Epi 967    | SUCCESS     | steps 47   | total 112k  |  5.1s | MA100  58%
Epi 968    | SUCCESS     | steps 80   | total 112k  |  8.8s | MA100  59%
Epi 969    | SUCCESS     | steps 53   | total 112k  |  6.1s | MA100  59%
Epi 970    | COLL_WALL   | steps 62   | total 112k  |  6.9s | MA100  59%
Epi 971    | COLL_WALL   | steps 44   | total 112k  |  4.5s | MA100  58%
Epi 972    | COLL_WALL   | steps 45   | total 112k  |  5.2s | MA100  57%
Epi 973    | SUCCESS     | steps 52   | total 112k  |  5.9s | MA100  57%
Epi 974    | SUCCESS     | steps 35   | total 112k  |  4.0s | MA100  57%
Epi 975    | SUCCESS     | steps 43   | total 112k  |  4.6s | MA100  57%
Epi 976    | COLL_WALL   | steps 30   | total 112k  |  3.3s | MA100  57%
Epi 977    | TUMBLE      | steps 30   | total 112k  |  3.5s | MA100  57%
Epi 978    | TUMBLE      | steps 30   | total 112k  |  3.5s | MA100  56%
Epi 979    | COLL_WALL   | steps 51   | total 112k  |  5.9s | MA100  56%
Epi 980    | SUCCESS     | steps 36   | total 112k  |  3.9s | MA100  56%
Epi 981    | COLL_WALL   | steps 30   | total 112k  |  3.1s | MA100  55%
Epi 982    | COLL_WALL   | steps 30   | total 112k  |  3.5s | MA100  54%
Epi 983    | COLL_WALL   | steps 106  | total 112k  | 12.0s | MA100  53%
Epi 984    | SUCCESS     | steps 33   | total 112k  |  3.6s | MA100  54%
Epi 985    | SUCCESS     | steps 67   | total 112k  |  7.2s | MA100  54%
Epi 986    | COLL_WALL   | steps 52   | total 112k  |  5.9s | MA100  53%
Epi 987    | TUMBLE      | steps 30   | total 113k  |  3.4s | MA100  53%
Epi 988    | TUMBLE      | steps 32   | total 113k  |  3.6s | MA100  53%
Epi 989    | SUCCESS     | steps 135  | total 113k  | 14.3s | MA100  53%
Epi 990    | SUCCESS     | steps 135  | total 113k  | 14.7s | MA100  54%
Epi 991    | COLL_WALL   | steps 50   | total 113k  |  5.7s | MA100  54%
Epi 992    | SUCCESS     | steps 62   | total 113k  |  7.0s | MA100  55%
Epi 993    | SUCCESS     | steps 58   | total 113k  |  6.4s | MA100  56%
Epi 994    | COLL_WALL   | steps 63   | total 113k  |  6.7s | MA100  55%
Epi 995    | SUCCESS     | steps 71   | total 113k  |  8.2s | MA100  56%
Epi 996    | SUCCESS     | steps 128  | total 113k  | 14.0s | MA100  56%
Epi 997    | SUCCESS     | steps 42   | total 113k  |  4.7s | MA100  57%
Epi 998    | COLL_WALL   | steps 30   | total 113k  |  3.4s | MA100  57%
Epi 999    | SUCCESS     | steps 30   | total 113k  |  3.4s | MA100  57%
Epi 1000   | COLL_WALL   | steps 30   | total 113k  |  3.3s | MA100  56%
saving data for episode: 1000, location: /home/kaushik/project/deep-rl-robot-navigation/src/turtlebot3_drl/model/fond-filly/sac_4_stage_9
saving actor model for episode: 1000
saving critic model for episode: 1000
saving target_critic model for episode: 1000
[val] ep 1000: 55.0% over 40 det. eps  |  best: 65.0% @ ep 900
Epi 1001   | COLL_WALL   | steps 38   | total 113k  |  4.5s | MA100  55%
Epi 1002   | SUCCESS     | steps 30   | total 113k  |  3.4s | MA100  56%
Epi 1003   | COLL_WALL   | steps 38   | total 113k  |  4.4s | MA100  55%
Epi 1004   | SUCCESS     | steps 30   | total 114k  |  3.5s | MA100  55%
Epi 1005   | COLL_WALL   | steps 79   | total 114k  |  8.7s | MA100  54%
Epi 1006   | COLL_WALL   | steps 30   | total 114k  |  3.5s | MA100  53%
Epi 1007   | SUCCESS     | steps 30   | total 114k  |  3.5s | MA100  53%
Epi 1008   | SUCCESS     | steps 35   | total 114k  |  4.2s | MA100  53%
Epi 1009   | SUCCESS     | steps 45   | total 114k  |  5.0s | MA100  53%
Epi 1010   | SUCCESS     | steps 87   | total 114k  |  9.5s | MA100  54%
Epi 1011   | SUCCESS     | steps 46   | total 114k  |  5.3s | MA100  55%
Epi 1012   | COLL_WALL   | steps 30   | total 114k  |  3.5s | MA100  55%
Epi 1013   | SUCCESS     | steps 30   | total 114k  |  3.4s | MA100  56%
Epi 1014   | SUCCESS     | steps 52   | total 114k  |  5.5s | MA100  57%
Epi 1015   | SUCCESS     | steps 36   | total 114k  |  4.0s | MA100  57%
Epi 1016   | SUCCESS     | steps 95   | total 114k  | 10.6s | MA100  57%
Epi 1017   | SUCCESS     | steps 104  | total 114k  | 11.1s | MA100  57%
Epi 1018   | SUCCESS     | steps 79   | total 114k  |  8.8s | MA100  58%
Epi 1019   | SUCCESS     | steps 76   | total 114k  |  8.0s | MA100  58%
Epi 1020   | COLL_WALL   | steps 34   | total 114k  |  3.9s | MA100  57%
Epi 1021   | COLL_WALL   | steps 47   | total 114k  |  5.4s | MA100  57%
Epi 1022   | SUCCESS     | steps 55   | total 115k  |  6.2s | MA100  57%
Epi 1023   | SUCCESS     | steps 39   | total 115k  |  4.1s | MA100  58%
Epi 1024   | COLL_WALL   | steps 41   | total 115k  |  4.4s | MA100  57%
Epi 1025   | SUCCESS     | steps 69   | total 115k  |  7.7s | MA100  57%
Epi 1026   | COLL_WALL   | steps 33   | total 115k  |  3.7s | MA100  56%
Epi 1027   | SUCCESS     | steps 55   | total 115k  |  5.9s | MA100  57%
Epi 1028   | SUCCESS     | steps 49   | total 115k  |  5.2s | MA100  57%
Epi 1029   | COLL_WALL   | steps 30   | total 115k  |  3.4s | MA100  56%
Epi 1030   | SUCCESS     | steps 101  | total 115k  | 11.2s | MA100  57%
Epi 1031   | COLL_WALL   | steps 53   | total 115k  |  5.5s | MA100  56%
Epi 1032   | SUCCESS     | steps 85   | total 115k  |  9.3s | MA100  57%
Epi 1033   | SUCCESS     | steps 120  | total 115k  | 12.5s | MA100  57%
Epi 1034   | COLL_WALL   | steps 30   | total 115k  |  3.3s | MA100  57%
Epi 1035   | SUCCESS     | steps 48   | total 115k  |  5.3s | MA100  57%
Epi 1036   | SUCCESS     | steps 39   | total 115k  |  4.3s | MA100  57%
Epi 1037   | SUCCESS     | steps 62   | total 115k  |  6.4s | MA100  58%
Epi 1038   | SUCCESS     | steps 47   | total 115k  |  5.0s | MA100  58%
Epi 1039   | SUCCESS     | steps 31   | total 115k  |  3.4s | MA100  58%
Epi 1040   | SUCCESS     | steps 92   | total 116k  | 10.2s | MA100  58%
Epi 1041   | COLL_WALL   | steps 36   | total 116k  |  3.8s | MA100  57%
Epi 1042   | SUCCESS     | steps 33   | total 116k  |  3.6s | MA100  57%
Epi 1043   | COLL_WALL   | steps 31   | total 116k  |  3.5s | MA100  57%
Epi 1044   | COLL_WALL   | steps 35   | total 116k  |  4.0s | MA100  57%
Epi 1045   | COLL_WALL   | steps 50   | total 116k  |  5.8s | MA100  57%
Epi 1046   | SUCCESS     | steps 79   | total 116k  |  8.6s | MA100  58%
Epi 1047   | SUCCESS     | steps 126  | total 116k  | 14.4s | MA100  59%
Epi 1048   | COLL_WALL   | steps 36   | total 116k  |  4.0s | MA100  58%
Epi 1049   | SUCCESS     | steps 53   | total 116k  |  5.9s | MA100  58%
Epi 1050   | COLL_WALL   | steps 66   | total 116k  |  7.4s | MA100  57%
Epi 1051   | COLL_WALL   | steps 38   | total 116k  |  4.3s | MA100  56%
